stop_id1,stop_id2,walking_time
8591402,8591176,393
8591402,8591431,579
8591402,8591434,194
8591402,8591446,475
8591402,8591896,527
8591404,8503010,293
8591404,8503010:0,293
8591404,8503010:0:1,293
8591404,8503010:0:2,293
8591404,8503010P,293
8591404,8503090,562
8591404,8503090:0:1,562
8591404,8503090:0:101,562
8591404,8503090:0:2,562
8591404,8503090:0:201,562
8591404,8591058,222
8591404,8591059,312
8591404,8591064,415
8591404,8591283,507
8591404,8591317,417
8591404,8591384,416
8591404,Parent8503010,293
8591404,Parent8503090,562
8591405,8591182,528
8591405,8591245,454
8591405,8591308,551
8591405,8591385,479
8591406,8591193,411
8591406,8591244,237
8591406,8591255,503
8591406,8591276,433
8591406,8591386,428
8591406,8594255,510
8591407,8503008:0,547
8591407,8503008:0:1,547
8591407,8503008:0:2,547
8591407,8503008P,547
8591407,8591153,337
8591407,Parent8503008,547
8591408,8591036,527
8591408,8591037,476
8591408,8591311,331
8591410,8591077,536
8591411,8591123,576
8591411,8591156,573
8591411,8591164,281
8591411,8591171,421
8591411,8591173,307
8591411,8591362,234
8591411,8591376,405
8591411,8591433,118
8591412,8591078,415
8591412,8591192,292
8591412,8591303,302
8591412,8591376,595
8591413,8591051,509
8591413,8591068,219
8591413,8591097,554
8591413,8591361,224
8591413,8591428,418
8591414,8507183,269
8591414,8591059,589
8591414,8591098,595
8591414,8591204,290
8591414,8591366,486
8591414,8591415,102
8591415,8503091,509
8591415,8503091:0:1,509
8591415,8503091:0:12,509
8591415,8507183,343
8591415,8591204,313
8591415,8591365,563
8591415,8591366,385
8591415,8591414,102
8591415,Parent8503091,509
8591416,8591045,536
8591416,8591121,316
8591416,8591131,524
8591416,8591226,492
8591416,8591302,559
8591416,8591312,267
8591417,8591135,340
8591417,8591247,315
8591417,8591302,387
8591417,8591312,475
8591417,8591419,552
8591418,8591350,315
8591419,8591247,303
8591419,8591302,537
8591419,8591417,552
8591420,8591140,571
8591421,8591087,548
8591421,8591389,484
8591421,8591394,522
8591423,8591197,228
8591423,8591358,477
8591423,8591371,326
8591423,8591431,589
8591423,8591434,462
8591424,8591107,338
8591424,8591438,176
8591425,8503015:0,444
8591425,8503015:0:1,444
8591425,8503015:0:2,444
8591425,8503015P,444
8591425,8591066,415
8591425,8591240,518
8591425,8591290,585
8591425,8591323,514
8591425,Parent8503015,444
8591427,8503011,455
8591427,8503011:0,455
8591427,8503011:0:1,455
8591427,8503011:0:2,455
8591427,8503011:0:3,455
8591427,8503011P,455
8591427,8573710,364
8591427,8591079,239
8591427,8591184,415
8591427,8591227,397
8591427,8591381,336
8591427,Parent8503011,455
8591428,8591068,421
8591428,8591361,580
8591428,8591413,418
8591429,8591104,474
8591429,8591180,480
8591429,8591221,355
8591429,8591233,451
8591430,8591106,542
8591430,8591111,438
8591430,8591217,385
8591430,8591286,443
8591430,8591439,394
8591431,8576240,492
8591431,8591143,503
8591431,8591223,320
8591431,8591275,210
8591431,8591348,532
8591431,8591371,343
8591431,8591402,579
8591431,8591423,589
8591431,8591434,406
8591431,8591446,203
8591432,8591024,477
8591432,8591228,581
8591432,8591261,519
8591432,8591360,337
8591432,8591399,256
8591432,8591400,581
8591432,8591445,219
8591433,8591123,534
8591433,8591164,375
8591433,8591171,528
8591433,8591173,263
8591433,8591174,589
8591433,8591229,572
8591433,8591362,246
8591433,8591376,509
8591433,8591411,118
8591434,8591176,512
8591434,8591197,593
8591434,8591223,556
8591434,8591275,583
8591434,8591371,478
8591434,8591402,194
8591434,8591423,462
8591434,8591431,406
8591434,8591446,355
8591435,8591197,557
8591435,8591358,583
8591435,8591436,48
8591436,8591197,575
8591436,8591435,48
8591437,8580522,225
8591437,8591110,504
8591437,8591247,498
8591437,8591323,297
8591438,8591102,488
8591438,8591107,196
8591438,8591424,176
8591439,8591106,269
8591439,8591111,353
8591439,8591217,263
8591439,8591279,498
8591439,8591430,394
8591440,8576201,539
8591440,8591133,412
8591441,8591146,403
8591442,8591114,599
8591442,8591132,477
8591442,8591389,547
8591443,8591114,360
8591443,8591211,403
8591444,8591087,286
8591444,8591132,551
8591444,8591189,273
8591444,8591196,593
8591444,8591389,521
8591445,8591162,402
8591445,8591228,470
8591445,8591261,515
8591445,8591360,491
8591445,8591399,275
8591445,8591400,511
8591445,8591432,219
8591446,8576240,343
8591446,8591176,535
8591446,8591223,204
8591446,8591275,407
8591446,8591371,515
8591446,8591402,475
8591446,8591431,203
8591446,8591434,355
8591447,8502572,293
8591447,8591075,395
8591447,8591259,410
8591447,8591341,458
8591447,8591448,552
8591448,8502572,579
8591448,8591038,470
8591448,8591075,257
8591448,8591145,390
8591448,8591177,521
8591448,8591259,514
8591448,8591447,552
8591710,8507592,529
8591710,8590295,147
8591710,8590295:0,147
8591710,8590295:0:A,147
8591710,8590295:0:B,147
8591710,8590295:0:C,147
8591710,8590295P,147
8591710,8590296,369
8591710,8590310,567
8591710,8590310:0,567
8591710,8590310:0:A,567
8591710,8590310:0:B,567
8591710,8590310:0:C,567
8591710,8590310P,567
8591710,Parent8590295,147
8591710,Parent8590310,567
8591824,8503051,18
8591824,8503051:0:1,18
8591824,8503051:0:19,18
8591824,8503051:0:410,18
8591824,8503091,494
8591824,8503091:0:1,494
8591824,8503091:0:12,494
8591824,8591245,416
8591824,8591269,496
8591824,8591308,488
8591824,8591329,539
8591824,Parent8503051,18
8591824,Parent8503091,494
8591826,8590505,488
8591826,8594249,525
8591826,8594250,298
8591829,8590602,252
8591829,8590603,487
8591830,8509649,412
8591830,8590627,409
8591830,8590633,570
8591830,8591172,564
8591830,8591294,425
8591830,8591318,566
8591830,8594185,326
8591831,8590635,367
8591832,8590751,361
8591833,8590831,398
8591833,8590832,245
8591833,8590833,593
8591833,8593529,384
8591833,8594732,80
8591857,8503152,304
8591857,8587680,342
8591857,8587859,269
8591857,8587860,450
8591857,8588052,423
8591891,8590270,467
8591891,8590271,244
8591891,8590279,142
8591891,8590279:0,144
8591891,8590279:0:A,144
8591891,8590279:0:B,144
8591891,8590279P,144
8591891,8590397,347
8591891,Parent8590279,142
8591893,8590203,599
8591893,8590220,426
8591893,8590516,348
8591893,8590531,466
8591893,8590532,140
8591893,8590533,337
8591893,8590536,421
8591896,8591176,519
8591896,8591254,560
8591896,8591265,273
8591896,8591402,527
8591903,8503077,137
8591903,8503078,480
8591903,8590879,453
8591903,8591023,300
8591903,8591024,276
8593529,8590790,508
8593529,8590802,311
8593529,8590832,184
8593529,8591833,384
8593529,8594732,435
8594182,8502208,411
8594182,8502208:0,411
8594182,8502208:0:2,411
8594182,8502208:0:3,411
8594182,8502208:0:4,411
8594182,8502208P,411
8594182,8573553,291
8594182,8573554,396
8594182,8573555,560
8594182,8579190,429
8594182,8579192,290
8594182,8589111,238
8594182,Parent8502208,411
8594185,8590626,522
8594185,8590627,265
8594185,8590633,271
8594185,8590634,571
8594185,8591128,399
8594185,8591318,562
8594185,8591830,326
8594186,8587651:0,592
8594186,8587651:0:A,592
8594186,8587651:0:B,592
8594186,8587651:0:C,592
8594186,8587651P,592
8594186,8590880,335
8594186,8590884,343
8594186,8590887,473
8594186,8590888,506
8594186,8590892,456
8594186,8590895,309
8594186,8594187,432
8594186,8594188,359
8594186,8594189,545
8594186,8594190,164
8594186,8594198,579
8594186,Parent8587651,592
8594187,8503129:0,325
8594187,8503129:0:3,325
8594187,8503129:0:4,325
8594187,8503129P,325
8594187,8587655,273
8594187,8590880,381
8594187,8590884,581
8594187,8590886,365
8594187,8590888,234
8594187,8590899,384
8594187,8594186,432
8594187,8594190,464
8594187,Parent8503129,325
8594188,8590883,557
8594188,8590884,463
8594188,8590887,154
8594188,8590892,421
8594188,8590894,490
8594188,8590895,368
8594188,8594186,359
8594188,8594189,265
8594188,8594190,390
8594188,8594198,599
8594189,8590882,517
8594189,8590884,463
8594189,8590887,349
8594189,8590894,225
8594189,8590895,374
8594189,8590900,585
8594189,8594186,545
8594189,8594188,265
8594189,8594190,493
8594189,8594198,480
8594190,8587651:0,442
8594190,8587651:0:A,442
8594190,8587651:0:B,442
8594190,8587651:0:C,442
8594190,8587651P,442
8594190,8587655,595
8594190,8590880,484
8594190,8590884,180
8594190,8590887,533
8594190,8590895,168
8594190,8594186,164
8594190,8594187,464
8594190,8594188,390
8594190,8594189,493
8594190,8594198,420
8594190,Parent8587651,442
8594198,8587651:0,336
8594198,8587651:0:A,336
8594198,8587651:0:B,336
8594198,8587651:0:C,336
8594198,8587651P,336
8594198,8590510,545
8594198,8590884,241
8594198,8590894,498
8594198,8590895,277
8594198,8594186,579
8594198,8594188,599
8594198,8594189,480
8594198,8594190,420
8594198,Parent8587651,336
8594236,8590766,569
8594236,8590767,411
8594236,8595713,550
8594239,8503020:0,446
8594239,8503020:0:1,446
8594239,8503020:0:2,446
8594239,8503020:0:3,446
8594239,8503020:0:4,446
8594239,8503020P,446
8594239,8580522,420
8594239,8591060,448
8594239,8591135,524
8594239,Parent8503020,446
8594249,8590504,369
8594249,8591826,525
8594249,8594250,325
8594250,8590504,435
8594250,8591826,298
8594250,8594249,325
8594252,8590670,596
8594252,8590672,258
8594252,8590675,538
8594252,8590682,165
8594252,8590683,588
8594252,8590686,493
8594252,8590691,225
8594252,8594253,323
8594252,8594254,517
8594253,8590672,195
8594253,8590677,559
8594253,8590682,424
8594253,8590691,549
8594253,8591286,543
8594253,8594252,323
8594253,8594254,213
8594254,8590672,302
8594254,8590677,500
8594254,8590682,581
8594254,8591286,441
8594254,8591378,547
8594254,8594252,517
8594254,8594253,213
8594255,8591229,319
8594255,8591242,313
8594255,8591244,379
8594255,8591255,286
8594255,8591336,506
8594255,8591339,573
8594255,8591362,566
8594255,8591386,140
8594255,8591406,510
8594261,8590566,548
8594261,8590578,448
8594261,8590579,147
8594261,8590583,470
8594261,8590588,590
8594261,8596113,284
8594304,8590269,576
8594304,8594307,492
8594304,8594310,174
8594305,8503529,197
8594305,8503529:0,197
8594305,8503529:0:2,197
8594305,8503529:0:3,197
8594305,8503529P,197
8594305,8590313,98
8594305,8590316,550
8594305,Parent8503529,197
8594306,8578679,480
8594306,8590314,120
8594306,8590317,511
8594306,8594309,486
8594307,8590316,428
8594307,8590317,295
8594307,8594304,492
8594307,8594309,561
8594307,8594310,327
8594308,8503506:0,383
8594308,8503506:0:3,383
8594308,8503506:0:4,383
8594308,8503506:0:5,383
8594308,8503506:0:6,383
8594308,8503506P,383
8594308,8590239,389
8594308,8590239:0,466
8594308,8590239:0:A,466
8594308,8590239:0:B,466
8594308,8590239:0:C,466
8594308,8590239:0:D,389
8594308,8590239:0:E,389
8594308,8590239P,389
8594308,8590269,561
8594308,8590396,572
8594308,Parent8503506,383
8594308,Parent8590239,387
8594309,8590314,487
8594309,8590316,239
8594309,8590317,284
8594309,8594306,486
8594309,8594307,561
8594310,8590316,591
8594310,8590317,585
8594310,8594304,174
8594310,8594307,327
8594338,8590508,491
8594339,8503303:0,247
8594339,8503303:0:1,247
8594339,8503303:0:2,247
8594339,8503303P,247
8594339,8503382,350
8594339,8575927,207
8594339,Parent8503303,247
8594553,8580443,487
8594553,8580536,331
8594553,8587654,550
8594553,8590623,484
8594553,8590628,565
8594553,8590743,168
8594553,8590748,558
8594643,8594644,506
8594643,8594645,358
8594644,8576087,433
8594644,8588044,539
8594644,8588045,355
8594644,8588429,404
8594644,8594643,506
8594644,8594645,238
8594645,8588044,494
8594645,8588045,549
8594645,8588429,294
8594645,8594643,358
8594645,8594644,238
8594732,8590831,457
8594732,8590832,274
8594732,8590833,526
8594732,8591833,80
8594732,8593529,435
8595073,8595075,404
8595073,8595077,404
8595073,8595080,281
8595074,8595077,497
8595075,8588314,591
8595075,8590541,265
8595075,8590544,462
8595075,8595073,404
8595075,8595080,500
8595076,8590543,419
8595076,8595078,253
8595076,8595128,256
8595076,8595129,335
8595077,8595073,404
8595077,8595074,497
8595077,8595080,351
8595078,8590543,416
8595078,8595076,253
8595078,8595128,440
8595078,8595129,203
8595080,8595073,281
8595080,8595075,500
8595080,8595077,351
8595080,8595081,549
8595081,8503306:0,288
8595081,8503306:0:1,288
8595081,8503306:0:2,288
8595081,8503306:0:3,288
8595081,8503306P,288
8595081,8588314,286
8595081,8590539,354
8595081,8590543,307
8595081,8595080,549
8595081,8595128,528
8595081,8595129,529
8595081,Parent8503306,288
8595128,8590543,311
8595128,8595076,256
8595128,8595078,440
8595128,8595081,528
8595128,8595129,394
8595129,8590543,237
8595129,8595076,335
8595129,8595078,203
8595129,8595081,529
8595129,8595128,394
8595143,8503528,410
8595143,8503528:0,410
8595143,8503528:0:1,410
8595143,8503528:0:2,410
8595143,8503528P,410
8595143,8576235,432
8595143,8576236,468
8595143,8576237,541
8595143,Parent8503528,410
8595267,8576170,573
8595267,8588469,536
8595267,8595707,171
8595330,8502207:0,28
8595330,8502207:0:1,28
8595356,8503527,334
8595356,8503527:0,334
8595356,8503527:0:1,334
8595356,8576258,438
8595356,8576259,125
8595356,8576260,185
8595356,8576277,530
8595405,8590662,452
8595406,8503791,502
8595406,8573164,547
8595406,8590811,515
8595406,8590826,397
8595406,8590828,475
8595412,8590652,375
8595412,8590653,484
8595412,8590658,535
8595439,8590933,418
8595439,8590940,280
8595439,8590957,106
8595439,8590974,550
8595439,8591019,532
8595511,8503508,275
8595511,8503508:0,275
8595511,8503508:0:1,275
8595511,8503508:0:11,275
8595511,8503508:0:12,275
8595511,8503508:0:1B-E,275
8595511,8503508:0:1D-F,275
8595511,8503508:0:3,275
8595511,8503508:0:4,275
8595511,8503508:0:5,275
8595511,8503508:0:6,275
8595511,8503508P,275
8595511,8587020,303
8595511,8587020:0,303
8595511,8587020:0:A,303
8595511,8587020:0:B,303
8595511,8587020:0:C,303
8595511,8587020:0:D,303
8595511,8587020:0:E,303
8595511,8587020:0:F,303
8595511,8587020:0:G,303
8595511,8587020P,303
8595511,8590217,481
8595511,8590514,190
8595511,8590529,524
8595511,Parent8503508,275
8595511,Parent8587020,303
8595520,8503990,369
8595520,8573573,46
8595538,8503378,396
8595538,8575938,63
8595706,8575940,582
8595706,8575946,191
8595706,8588311,534
8595706,8588312,126
8595707,8576170,503
8595707,8588469,368
8595707,8595267,171
8595708,8590271,510
8595708,8590273,474
8595708,8590276,596
8595708,8590277,214
8595708,8590278,532
8595709,8503311:0,594
8595709,8503311:0:2,594
8595709,8503311:0:3,594
8595709,8503311:0:4,594
8595709,8503311P,594
8595709,8573241,575
8595709,8590766,246
8595709,8590767,278
8595709,8595713,367
8595709,Parent8503311,594
8595710,8573242,599
8595710,8595712,383
8595711,8595713,279
8595712,8503311:0,572
8595712,8503311:0:2,572
8595712,8503311:0:3,572
8595712,8503311:0:4,572
8595712,8503311P,572
8595712,8573241,585
8595712,8573242,503
8595712,8595710,383
8595712,Parent8503311,572
8595713,8590766,507
8595713,8590767,376
8595713,8594236,550
8595713,8595709,367
8595713,8595711,279
8595714,8576256,522
8595717,8590463,505
8595717,8590470,552
8595717,8590474,321
8595717,8590480,361
8595717,8590484,327
8595717,8590485,399
8595723,8503103:0,129
8595723,8503103:0:2,129
8595723,8503103:0:3,129
8595723,8503103P,129
8595723,8503660,306
8595723,8587992,560
8595723,8587998,279
8595723,8588005,570
8595723,8588007,551
8595723,8588011,167
8595723,8590647,40
8595723,Parent8503103,129
8595899,8591160,108
8595899,8591161,161
8595899,8591206,471
8596003,8573276,485
8596003,8576283,442
8596003,8576285,354
8596003,8576286,174
8596005,8590505,211
8596005,8590751,535
8596005,8590753,582
8596006,8590797,358
8596006,8590798,559
8596007,8503509:0,420
8596007,8503509:0:1,420
8596007,8503509:0:3,420
8596007,8503509:0:4,420
8596007,8503509:0:5,420
8596007,8503509:0:6,420
8596007,8503509P,420
8596007,8590786,594
8596007,8590788,524
8596007,8590789,341
8596007,8590796,428
8596007,8590805,560
8596007,Parent8503509,420
8596008,8591130,409
8596008,8591215,388
8596008,8591260,475
8596008,8591274,130
8596008,8591284,340
8596100,8588315,359
8596113,8503147:0,599
8596113,8503147:0:1,599
8596113,8503147:0:2,599
8596113,8503147P,599
8596113,8590566,279
8596113,8590579,367
8596113,8590583,518
8596113,8590588,535
8596113,8591065,599
8596113,8591065:0,599
8596113,8591065:0:A,599
8596113,8591065:0:B,599
8596113,8591065:0:C,599
8596113,8591065:0:D,599
8596113,8591065:0:E,599
8596113,8591065P,599
8596113,8594261,284
8596113,Parent8503147,599
8596113,Parent8591065,599
8596126,8503000,468
8596126,8503000:0,468
8596126,8503000:0:10,468
8596126,8503000:0:11,468
8596126,8503000:0:12,468
8596126,8503000:0:13,468
8596126,8503000:0:14,468
8596126,8503000:0:15,468
8596126,8503000:0:16,468
8596126,8503000:0:17,468
8596126,8503000:0:18,468
8596126,8503000:0:3,468
8596126,8503000:0:31,468
8596126,8503000:0:32,468
8596126,8503000:0:32AB,468
8596126,8503000:0:32CD,468
8596126,8503000:0:33,468
8596126,8503000:0:33AB,468
8596126,8503000:0:34,468
8596126,8503000:0:34AB,468
8596126,8503000:0:4,468
8596126,8503000:0:41/42,468
8596126,8503000:0:43/44,468
8596126,8503000:0:5,468
8596126,8503000:0:6,468
8596126,8503000:0:7,468
8596126,8503000:0:8,468
8596126,8503000:0:9,468
8596126,8503000P,468
8596126,8503088:0,413
8596126,8503088:0:21,413
8596126,8503088:0:22,413
8596126,8503088P,413
8596126,8503446,599
8596126,8587348,440
8596126,8591067,524
8596126,8591071,500
8596126,8591262,467
8596126,8591282,329
8596126,8591368,115
8596126,Parent8503000,468
8596126,Parent8503088,431
Parent8502186,8502186,0
Parent8502186,8502186:0,7
Parent8502186,8502186:0:1/2,7
Parent8502186,8502186P,7
Parent8502186,8502270,374
Parent8502187,8502187,0
Parent8502187,8502187:0,12
Parent8502187,8502187:0:1/2,12
Parent8502187,8502187P,12
Parent8502188,8502188,0
Parent8502188,8502188:0,5
Parent8502188,8502188:0:1/2,5
Parent8502188,8502188P,5
Parent8502188,8502274,305
Parent8502188,8502275,541
Parent8502188,8576164,546
Parent8502208,8502208,0
Parent8502208,8502208:0,0
Parent8502208,8502208:0:2,0
Parent8502208,8502208:0:3,0
Parent8502208,8502208:0:4,0
Parent8502208,8502208P,0
Parent8502208,8573553,266
Parent8502208,8573554,50
Parent8502208,8573555,457
Parent8502208,8579192,417
Parent8502208,8589111,358
Parent8502208,8590655,371
Parent8502208,8594182,411
Parent8502209,8502209,0
Parent8502209,8502209:0,0
Parent8502209,8502209:0:1,0
Parent8502209,8502209:0:2,0
Parent8502209,8502209P,0
Parent8502209,8503203:0,287
Parent8502209,8503203:0:1,287
Parent8502209,8503203:0:2,287
Parent8502209,8503203P,287
Parent8502209,8503673,596
Parent8502209,8579186,315
Parent8502209,8590734,52
Parent8502209,8590735,473
Parent8502209,8590736,458
